"Site_Orig","Lat","Long","Date","Depth","Block","Class","Species","Total","Pres","Site"
"Bare Island",-33.99,151.23,2017-03-29,7,2,"Actinopterygii","Seriola lalandi",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2017-03-29,7,1,"Actinopterygii","Trachinops taeniatus",20,1,"Bare Island"
"Bare Island",-33.99,151.23,2017-03-29,7,2,"Actinopterygii","Trachinops taeniatus",50,1,"Bare Island"
"Bare Island",-33.99,151.23,2017-03-29,7,1,"Actinopterygii","Upeneichthys lineatus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Achoerodus viridis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Achoerodus viridis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Anoplocapros inermis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Anoplocapros inermis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Ostorhinchus limenus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Atypichthys strigatus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Cheilodactylus vestitus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Chromis hypsilepis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Chrysophrys auratus",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Chrysophrys auratus",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Enoplosus armatus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Gerres subfasciatus",7,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Gerres subfasciatus",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Hypoplectrodes maccullochi",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Idiotropiscis lumnitzeri",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Latropiscis purpurissatus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Notolabrus gymnogenis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Notolabrus gymnogenis",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Ophthalmolepis lineolata",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Ophthalmolepis lineolata",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Parma microlepis",7,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Parma microlepis",13,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Pictilabrus laticlavius",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Trachinops taeniatus",80,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Upeneichthys lineatus",7,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,2,"Actinopterygii","Upeneichthys lineatus",7,1,"Bare Island"
"Bare Island",-33.99,151.23,2016-01-29,8,1,"Actinopterygii","Upeneus australiae",8,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Acanthaluteres vittiger",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Acanthopagrus australis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Acanthurus nigrofuscus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Achoerodus viridis",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Ostorhinchus limenus",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Atypichthys strigatus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Atypichthys strigatus",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Cheilodactylus fuscus",8,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Cheilodactylus fuscus",8,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Cheilodactylus vestitus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Cheilodactylus vestitus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Chrysophrys auratus",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Enoplosus armatus",26,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Gerres subfasciatus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Gerres subfasciatus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Girella tricuspidata",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Latropiscis purpurissatus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Mecaenichthys immaculatus",9,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Meuschenia freycineti",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Meuschenia trachylepis",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Microcanthus strigatus",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Notolabrus gymnogenis",5,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Notolabrus gymnogenis",6,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Ophthalmolepis lineolata",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Parma microlepis",7,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Parma microlepis",16,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Parupeneus spilurus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Pempheris affinis",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Pempheris compressa",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Pempheris compressa",30,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Pictilabrus laticlavius",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Pictilabrus laticlavius",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Pomacentrus coelestis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Rhabdosargus sarba",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Schuettea scalaripinnis",40,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Scorpis lineolata",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Trachinops taeniatus",40,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Trachinops taeniatus",150,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Trachurus novaezelandiae",200,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Upeneichthys lineatus",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,1,"Actinopterygii","Upeneus australiae",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2018-03-18,6,2,"Actinopterygii","Zanclus cornutus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Achoerodus viridis",5,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Aplodactylus lophodon",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Atypichthys strigatus",13,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Atypichthys strigatus",4,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Cheilodactylus fuscus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Cheilodactylus fuscus",2,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Enoplosus armatus",5,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Enoplosus armatus",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Girella tricuspidata",6,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Notolabrus gymnogenis",3,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Olisthops cyanomelas",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Parma microlepis",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Pictilabrus laticlavius",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Prionurus microlepidotus",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Pseudolabrus guentheri",1,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,1,"Actinopterygii","Schuettea scalaripinnis",80,1,"Bare Island"
"Bare Island",-33.99,151.23,2014-10-21,4,2,"Actinopterygii","Schuettea scalaripinnis",15,1,"Bare Island"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Atypichthys strigatus",7,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Dinolestes lewini",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Dinolestes lewini",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Gerres subfasciatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Istigobius hoesei",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Notolabrus gymnogenis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Parapercis ramsayi",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Parma microlepis",4,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Parma microlepis",6,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Parupeneus spilurus",46,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Parupeneus spilurus",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Pempheris affinis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Pseudocaranx georgianus",14,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Schuettea scalaripinnis",40,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Schuettea scalaripinnis",35,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Scobinichthys granulatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Scorpis lineolata",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Scorpis lineolata",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Trachinops taeniatus",45,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,2,"Actinopterygii","Trachinops taeniatus",100,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-12-19,5,1,"Actinopterygii","Upeneichthys lineatus",14,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Acanthopagrus australis",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Acanthopagrus australis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Ostorhinchus limenus",40,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Ostorhinchus limenus",46,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Atypichthys strigatus",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Chromis hypsilepis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Chrysophrys auratus",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Dicotylichthys punctulatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Gerres subfasciatus",8,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Gerres subfasciatus",11,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Girella tricuspidata",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Notolabrus gymnogenis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Parma microlepis",4,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Parma microlepis",6,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Parupeneus spilurus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Parupeneus spilurus",20,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Plotosus lineatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Pomacentrus coelestis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Prionurus microlepidotus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Prionurus microlepidotus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Scobinichthys granulatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Synodus variegatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Trachinops taeniatus",90,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,2,"Actinopterygii","Trachinops taeniatus",130,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,4,1,"Actinopterygii","Upeneichthys lineatus",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Acanthopagrus australis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Chrysophrys auratus",4,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Chrysophrys auratus",4,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Gerres subfasciatus",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Gerres subfasciatus",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Parma microlepis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Parupeneus spilurus",15,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Trachinops taeniatus",100,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Trachinops taeniatus",20,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Upeneichthys lineatus",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Upeneichthys lineatus",6,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Acanthopagrus australis",6,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Atypichthys strigatus",40,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Cheilodactylus fuscus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Chrysophrys auratus",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Dinolestes lewini",34,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Gerres subfasciatus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Mecaenichthys immaculatus",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Notolabrus gymnogenis",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Parma microlepis",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Parupeneus spilurus",13,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Pseudolabrus guentheri",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Schuettea scalaripinnis",190,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Trachinops taeniatus",180,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Trachurus novaezelandiae",210,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,2,"Actinopterygii","Upeneichthys lineatus",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Acanthopagrus australis",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Achoerodus viridis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Aplodactylus lophodon",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Ostorhinchus limenus",5,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Atypichthys strigatus",75,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Cheilodactylus fuscus",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Chromis hypsilepis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Chrysophrys auratus",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Dinolestes lewini",15,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Girella tricuspidata",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Notolabrus gymnogenis",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Parma microlepis",9,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Parupeneus spilurus",46,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Pseudocaranx georgianus",3,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Schuettea scalaripinnis",25,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Scorpis lineolata",4,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Trachinops taeniatus",250,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2014-04-11,5,1,"Actinopterygii","Trachurus novaezelandiae",160,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2017-03-20,4,1,"Actinopterygii","Acanthopagrus australis",2,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2017-03-20,4,1,"Actinopterygii","Aplodactylus lophodon",1,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2017-03-20,4,1,"Actinopterygii","Ostorhinchus limenus",7,1,"Camp Cove"
"Camp Cove middle reef",-33.84,151.28,2017-03-20,4,2,"Actinopterygii","Ostorhinchus limenus",16,1,"Camp Cove"
