"Site_Orig","Lat","Long","Date","Depth","Block","Class","Species","Total","Pres","Site"
"Fairy Bower",-33.8,151.29,2017-03-31,6,2,"Actinopterygii","Ostorhinchus limenus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,2,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,2,"Actinopterygii","Plotosus lineatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,1,"Actinopterygii","Ostorhinchus limenus",18,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,2,"Actinopterygii","Ostorhinchus limenus",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,1,"Actinopterygii","Enneapterygius atrogulare",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,2,"Actinopterygii","Enneapterygius atrogulare",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,2,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,1,"Actinopterygii","Pempheris affinis",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,2,"Actinopterygii","Pempheris affinis",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,1,"Actinopterygii","Pempheris compressa",25,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,2,"Actinopterygii","Pempheris compressa",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-01-09,3,2,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Ostorhinchus limenus",14,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Enneapterygius atrogulare",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Istigobius hoesei",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Limnichthys fasciatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Pempheris compressa",60,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Synodus variegatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,2,"Actinopterygii","Trinorfolkia clarkei",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,1,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,1,"Actinopterygii","Istigobius hoesei",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,4,1,"Actinopterygii","Trinorfolkia clarkei",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,1,"Actinopterygii","Ostorhinchus limenus",25,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,2,"Actinopterygii","Ostorhinchus limenus",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,2,"Actinopterygii","Cristiceps australis",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,1,"Actinopterygii","Istigobius hoesei",63,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,2,"Actinopterygii","Istigobius hoesei",25,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,2,"Elasmobranchii","Orectolobus halei",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,2,"Actinopterygii","Pempheris affinis",56,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,1,"Actinopterygii","Pempheris compressa",21,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2018-03-26,5,2,"Actinopterygii","Pempheris compressa",40,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,1,"Actinopterygii","Ostorhinchus limenus",9,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,2,"Actinopterygii","Ostorhinchus limenus",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,2,"Actinopterygii","Cochleoceps orientalis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,1,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,2,"Actinopterygii","Enneapterygius atrogulare",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,2,"Actinopterygii","Istigobius hoesei",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,1,"Actinopterygii","Pempheris affinis",24,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,2,"Actinopterygii","Pempheris affinis",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-04,5,1,"Elasmobranchii","Trygonorrhina fasciata",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,1,"Actinopterygii","Ostorhinchus limenus",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,2,"Actinopterygii","Ostorhinchus limenus",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,1,"Actinopterygii","Istigobius hoesei",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,2,"Actinopterygii","Istigobius hoesei",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,1,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,1,"Actinopterygii","Pempheris affinis",14,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,2,"Actinopterygii","Pempheris affinis",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,1,"Actinopterygii","Pempheris compressa",40,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,2,"Actinopterygii","Pempheris compressa",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,6,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Actinopterygii","Acanthistius ocellatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Ostorhinchus limenus",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Actinopterygii","Ostorhinchus limenus",29,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Cristiceps australis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Actinopterygii","Enneapterygius atrogulare",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Gymnothorax prasinus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Istigobius hoesei",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Pempheris affinis",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Actinopterygii","Pempheris affinis",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Pempheris compressa",25,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,2,"Actinopterygii","Pempheris compressa",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2019-02-13,5,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Oak Park",-34.07,151.16,2009-07-31,5,2,"Actinopterygii","Cirrhitichthys aprinus",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2009-07-31,5,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2009-07-31,5,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2009-08-02,5.3,2,"Actinopterygii","Eocallionymus papilio",5,1,"Oak Park"
"Oak Park",-34.07,151.16,2009-08-02,5.3,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2009-08-02,5.3,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,1,"Actinopterygii","Enneapterygius atrogulare",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,1,"Actinopterygii","Pempheris affinis",5,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,2,"Actinopterygii","Cochleoceps orientalis",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,2,"Actinopterygii","Enneapterygius atrogulare",2,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,5,2,"Actinopterygii","Pempheris affinis",4,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,1,"Actinopterygii","Ostorhinchus limenus",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,1,"Actinopterygii","Pempheris affinis",2,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,2,"Actinopterygii","Ostorhinchus limenus",3,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,2,"Actinopterygii","Pempheris affinis",10,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,2,"Actinopterygii","Pempheris compressa",61,1,"Oak Park"
"Oak Park",-34.07,151.16,2012-03-15,6,2,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,1,"Actinopterygii","Hypoplectrodes maccullochi",2,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,1,"Actinopterygii","Pempheris affinis",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,1,"Actinopterygii","Pempheris compressa",20,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,2,"Actinopterygii","Ostorhinchus limenus",3,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,2,"Actinopterygii","Pempheris affinis",41,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,2,"Actinopterygii","Pempheris compressa",150,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,2,"Actinopterygii","Pempheris multiradiata",2,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,6,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,1,"Actinopterygii","Ostorhinchus limenus",4,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,1,"Actinopterygii","Pempheris affinis",4,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,1,"Actinopterygii","Pempheris compressa",6,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,2,"Actinopterygii","Ostorhinchus limenus",4,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,2,"Actinopterygii","Pempheris affinis",10,1,"Oak Park"
"Oak Park",-34.07,151.16,2017-04-20,5,2,"Actinopterygii","Pempheris compressa",30,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5,1,"Actinopterygii","Enneapterygius atrogulare",2,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5,2,"Actinopterygii","Pempheris affinis",15,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5,2,"Actinopterygii","Pempheris multiradiata",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5.1,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5.1,1,"Actinopterygii","Pempheris affinis",10,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5.1,1,"Actinopterygii","Pempheris compressa",51,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5.1,2,"Actinopterygii","Pempheris compressa",43,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5.1,1,"Actinopterygii","Pempheris multiradiata",7,1,"Oak Park"
"Oak Park",-34.07,151.16,2018-04-25,5.1,1,"Actinopterygii","Synodus variegatus",1,1,"Oak Park"
"Gordons Bay",-33.92,151.26,2015-04-17,6,1,"Actinopterygii","Hypoplectrodes maccullochi",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2015-04-17,6,1,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2015-01-02,9,1,"Actinopterygii","Eocallionymus papilio",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,6,2,"Actinopterygii","Cristiceps australis",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,6,2,"Actinopterygii","Eocallionymus papilio",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,6,1,"Actinopterygii","Hypoplectrodes maccullochi",4,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,6,1,"Actinopterygii","Lotella rhacina",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,6,1,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,1,"Actinopterygii","Gymnothorax prasinus",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,2,"Actinopterygii","Hypoplectrodes maccullochi",3,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,1,"Actinopterygii","Istigobius hoesei",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,2,"Actinopterygii","Istigobius hoesei",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,1,"Actinopterygii","Lotella rhacina",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,2,"Actinopterygii","Lotella rhacina",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,2,"Actinopterygii","Scorpaena jacksoniensis",8,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2018-03-19,9,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,2,"Actinopterygii","Cristiceps aurantiacus",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,2,"Actinopterygii","Heteroclinus roseus",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,2,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,1,"Actinopterygii","Limnichthys fasciatus",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,2,"Actinopterygii","Limnichthys fasciatus",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,1,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,7,1,"Actinopterygii","Trinorfolkia clarkei",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,6,1,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,6,2,"Actinopterygii","Hypoplectrodes maccullochi",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,6,1,"Actinopterygii","Optivus agastos",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,6,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5.5,1,"Actinopterygii","Eocallionymus papilio",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5.5,1,"Actinopterygii","Platycephalus caeruleopunctatus",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5.5,2,"Actinopterygii","Platycephalus caeruleopunctatus",2,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5.5,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Gordons Bay"
"Gordons Bay",-33.92,151.26,2019-03-08,5.5,2,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2010-04-24,5,2,"Elasmobranchii","Trygonorrhina fasciata",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2012-03-15,5.5,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2012-03-15,5.5,1,"Elasmobranchii","Trygonorrhina fasciata",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-03-28,6,1,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-03-28,6,2,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-05-01,6,2,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-05-01,6,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-05-01,6,1,"Actinopterygii","Pempheris compressa",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-05-01,6,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2017-05-01,6,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,5,1,"Actinopterygii","Lotella rhacina",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,5,1,"Actinopterygii","Pempheris compressa",4,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,5,2,"Actinopterygii","Cristiceps australis",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,5,2,"Actinopterygii","Parablennius intermedius",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,5,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,6,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,6,2,"Actinopterygii","Acanthistius ocellatus",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2018-05-03,6,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,6,2,"Actinopterygii","Pempheris affinis",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,6,1,"Actinopterygii","Pempheris compressa",10,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,5,2,"Actinopterygii","Acanthistius ocellatus",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,5,2,"Actinopterygii","Pempheris compressa",50,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,7,1,"Actinopterygii","Acanthistius ocellatus",2,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,7,1,"Actinopterygii","Pempheris compressa",10,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,7,2,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,7,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,5.5,1,"Actinopterygii","Chironemus marmoratus",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,5.5,2,"Actinopterygii","Gymnothorax prasinus",1,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,5.5,1,"Actinopterygii","Heteroclinus whiteleggii",2,1,"Gordons Bay"
"South Clovelly",-33.92,151.27,2019-03-08,5.5,2,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Gordons Bay"
"Chowder Bay",-33.84,151.25,2009-09-11,4,2,"Actinopterygii","Istigobius hoesei",8,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-09-11,4,1,"Actinopterygii","Cnidoglanis macrocephalus",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,1.5,1,"Actinopterygii","Ostorhinchus limenus",2,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,1.5,1,"Actinopterygii","Istigobius hoesei",5,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,1,"Actinopterygii","Ostorhinchus limenus",9,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,2,"Actinopterygii","Ostorhinchus limenus",5,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,1,"Actinopterygii","Enneapterygius atrogulare",3,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,2,"Actinopterygii","Enneapterygius atrogulare",3,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,2,"Actinopterygii","Gymnothorax prasinus",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,1,"Actinopterygii","Istigobius hoesei",6,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,2,"Actinopterygii","Istigobius hoesei",24,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,2,1,"Elasmobranchii","Trygonoptera testacea",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,4,1,"Actinopterygii","Ostorhinchus limenus",3,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,4,2,"Actinopterygii","Ostorhinchus limenus",61,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,4,2,"Actinopterygii","Eocallionymus papilio",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,4,1,"Actinopterygii","Istigobius hoesei",21,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,4,2,"Actinopterygii","Istigobius hoesei",12,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2009-03-27,4,1,"Elasmobranchii","Trygonoptera testacea",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,3,2,"Actinopterygii","Cristiceps aurantiacus",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,3,2,"Actinopterygii","Istigobius hoesei",11,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,3,2,"Actinopterygii","Trinorfolkia clarkei",2,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,3,1,"Actinopterygii","Ostorhinchus limenus",11,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,3,1,"Actinopterygii","Enneapterygius atrogulare",7,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,3,1,"Actinopterygii","Istigobius hoesei",63,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,5,1,"Actinopterygii","Ambassis jacksoniensis",2,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,5,1,"Actinopterygii","Enneapterygius atrogulare",2,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,5,1,"Actinopterygii","Gymnothorax prasinus",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,5,1,"Actinopterygii","Istigobius hoesei",19,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2010-02-23,5,1,"Actinopterygii","Synodus variegatus",1,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2018-05-15,4,1,"Actinopterygii","Ostorhinchus limenus",16,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2018-05-15,4,2,"Actinopterygii","Ostorhinchus limenus",70,1,"Clifton Gardens"
"Chowder Bay",-33.84,151.25,2018-05-15,4,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Clifton Gardens"
